iso3c,iso3c_name,countryx,titleofinterest,date,femaleminister,new_appointment,new_appointment2,fem_lag,corruptpercep,corr_change,corruption_lag,corruption_flip,corruptionwb,wbcorr_change,prx,clx,status,a,pry,cly,statusnumeric,polity2,polity2_lag,presidential,accountability,v2x_regime_amb,womenrep,womenrep_lag,n_core,n_female_core,pwc,pwc_lag,execme,allhouse,allhouseimp,gov1me,gov2me,unified,finance_gender,loggdp_lag,gdppercapita_lag
101,LAO,Laos,Finance,15,0,0,0,0,,,,,-1.151777983,0.296042531,7,6,NF,,,,2,-7,-7,1,0,0,22.89999962,21.20000076,24,0,0,0,LPRP,1,1,LPRP,,1,0,22.0272007,6.531518936
101,LAO,Laos,Finance,16,0,0,0,0,,,,,-1.182075977,0.488694608,7,6,NF,,,,2,-7,-7,1,0,0,22.89999962,22.89999962,24,0,0,0,LPRP,1,1,LPRP,,1,0,22.08390999,6.572555065
101,LAO,Laos,Finance,17,0,0,0,0,,,,,-1.236541033,0.5787431,7,6,NF,,,,2,-7,-7,1,0,0,22.89999962,22.89999962,24,0,0,0,LPRP,1,1,LPRP,,1,0,22.14211082,6.615549088
101,LAO,Laos,Finance,18,0,0,0,0,33,,,,-1.302482009,0.491887183,7,6,NF,,,,2,-7,-7,1,0,0,22.89999962,22.89999962,24,0,0,0,LPRP,1,1,LPRP,,1,0,22.20237923,6.660671234
101,LAO,Laos,Finance,19,0,0,0,0,26,,33,67,-1.31459403,0.416507185,7,6,NF,0,1,12,2,-7,-7,1,0,0,25.20000076,22.89999962,29,2,6.896551609,0,LPRP,1,1,LPRP,,1,0,22.26753044,6.710369587
101,LAO,Laos,Finance,20,0,0,0,0,19,,26,74,-1.269775033,0.295717627,7,6,NF,0,1,12,2,-7,-7,1,0,0,25.20000076,25.20000076,29,2,6.896551609,6.896551609,LPRP,1,1,LPRP,,1,0,22.34320068,6.77006197
101,LAO,Laos,Finance,21,0,0,0,0,20,,19,81,-1.197018981,0.11799705,7,6,NF,0,1,12,2,-7,-7,1,0,0,25.20000076,25.20000076,29,2,6.896551609,6.896551609,LPRP,1,1,LPRP,,1,0,22.42115021,6.831486702
101,LAO,Laos,Finance,22,0,0,0,0,20,,20,80,-1.238690972,0.014943004,7,6,NF,0,1,12,2,-7,-7,1,0,0,25.20000076,25.20000076,28,2,7.142857075,6.896551609,LPRP,1,1,LPRP,,1,0,22.49542999,6.888902187
101,LAO,Laos,Finance,23,0,0,0,0,21,,20,80,-1.193467975,0.002149939,7,6,NF,0,1,12,2,-7,-7,1,0,0,25.20000076,25.20000076,28,2,7.142857075,7.142857075,LPRP,1,1,LPRP,,1,0,22.56926918,6.945896626
101,LAO,Laos,Finance,24,0,0,0,0,22.10000038,12,21,79,-1.177132964,-0.109014034,7,6,NF,0,0,12,2,-7,-7,1,0,0,25,25.20000076,36,3,8.333333015,7.142857075,LPRP,1,1,LPRP,,1,0,22.64635086,7.006505013
101,LAO,Laos,Finance,25,0,0,0,0,21,3.900001526,22.10000038,77.90000153,-1.019356012,-0.137461066,7,6,NF,0,0,12,2,-7,-7,1,0,0,25,25,36,3,8.333333015,8.333333015,LPRP,1,1,LPRP,,1,0,22.72592926,7.070156574
101,LAO,Laos,Finance,26,0,0,0,0,26,-2,21,79,-0.933909893,-0.250419021,7,6,NF,0,0,11,2,-7,-7,1,0,0,25,25,36,3,8.333333015,8.333333015,LPRP,1,1,LPRP,,1,0,22.80319023,7.132025242
101,LAO,Laos,Finance,27,0,0,0,0,25,-6,26,74,-0.849051774,-0.263109088,7,6,NF,0,1,11,2,-7,-7,1,0,0,25,25,33,3,9.090909004,8.333333015,LPRP,1,1,LPRP,,1,0,22.88039017,7.194196701
101,LAO,Laos,Finance,28,0,0,0,0,25,-5,25,75,-0.911600888,-0.389639198,7,6,NF,0,1,11,2,-7,-7,1,0,0,25,25,37,3,8.108108521,9.090909004,LPRP,1,1,LPRP,,1,0,22.9556694,7.25455761
101,LAO,Laos,Finance,29,0,0,0,0,30,-4,25,75,-0.952446878,-0.281867087,7,6,NF,0,1,11,2,-7,-7,1,0,0,27.5,25,29,1,3.448275805,8.108108521,LPRP,1,1,LPRP,,1,0,23.02743912,7.311280727
101,LAO,Laos,Finance,30,0,0,0,0,29,-7.900001526,30,70,-0.935931206,-0.224686086,7,6,NF,0,1,11,2,-7,-7,1,0,0,27.5,27.5,,,,3.448275805,LPRP,1,1,LPRP,,1,,23.09646988,7.365022659
102,LBN,Lebanon,Finance,15,0,0,0,0,,,,,-0.4761419,-0.150260433,6,5,NF,,,,2,,,0,0,3,2.299999952,2.299999952,24,0,0,0,independent,0,0,Resistance and Development,Dignity,0,0,23.8316803,8.651055336
102,LBN,Lebanon,Finance,16,0,0,0,0,30,,,,-0.665266573,-0.07641156,6,5,NF,,,,2,,,0,0,3,2.299999952,2.299999952,25,0,0,0,independent,0,0,Resistance and Development,Dignity,0,0,23.86734962,8.644402504
102,LBN,Lebanon,Finance,17,0,0,0,0,27,,30,70,-0.662903428,0.219854682,6,5,NF,,,,2,,,0,0,3,2.299999952,2.299999952,25,0,0,0,independent,0,0,Resistance and Development,Dignity,0,0,23.90006065,8.629653931
102,LBN,Lebanon,Finance,18,0,0,0,0,31,,27,73,-0.530723512,0.168833836,5,4,PF,,,,1,6,,0,0,3,4.699999809,2.299999952,25,1,4,0,independent,0,0,Resistance and Development,Dignity,0,0,23.94646072,8.631783485
102,LBN,Lebanon,Finance,19,0,0,0,0,36,,31,69,-0.942333102,-0.01200378,5,4,PF,4,16,30,1,6,6,0,0,3,4.699999809,4.699999809,23,1,4.347826004,4,independent,0,0,Rafik Hariri Martyr List,,1,0,23.99053955,8.641687393
102,LBN,Lebanon,Finance,20,0,0,0,0,30,,36,64,-0.888473928,0.432898506,5,4,PF,4,17,34,1,6,6,0,0,4,4.699999809,4.699999809,23,1,4.347826004,4.347826004,independent,0,0,Rafik Hariri Martyr List,,1,0,24.01252937,8.643270493
102,LBN,Lebanon,Finance,21,0,0,0,0,30,,30,70,-0.81831342,0.412332028,5,4,PF,4,15,34,1,6,6,0,0,5,4.699999809,4.699999809,22,1,4.545454502,4.347826004,independent,0,0,Rafik Hariri Martyr List,,1,0,24.06561089,8.68911171
102,LBN,Lebanon,Finance,22,1,1,1,0,25,0,30,70,-0.833865583,0.153046847,5,3,PF,5,17,34,1,6,6,0,1,4,3.099999905,4.699999809,24,1,4.166666508,4.545454502,Maronite Chr.,0,0,Rafik Hariri Martyr List,,1,0,24.15448952,8.777467728
102,LBN,Lebanon,Finance,23,1,0,,1,25,2,25,75,-0.875096381,0.170962155,5,3,PF,5,17,35,1,6,6,0,1,5,3.099999905,3.099999905,24,1,4.166666508,4.166666508,Maronite Chr.,0,0,March 14 Alliance,,1,1,24.24662971,8.864830971
102,LBN,Lebanon,Finance,24,1,0,,1,24.89999962,6,25,75,-0.902647972,0.344372869,5,4,PF,5,17,35,1,6,6,0,1,5,3.099999905,3.099999905,24,1,4.166666508,4.166666508,Maronite Chr.,0,0,March 14 Alliance,,1,1,24.33317947,8.932004929
102,LBN,Lebanon,Finance,25,0,0,0,1,30,11.09999847,24.89999962,75.09999847,-0.869408309,-0.03968513,5,4,PF,5,17,34,1,6,6,0,1,5,3.099999905,3.099999905,25,0,0,4.166666508,Maronite Chr.,0,0,March 14 Alliance,,1,0,24.37639999,8.936333656
102,LBN,Lebanon,Finance,26,0,0,0,0,28,0,30,70,-0.924074709,-0.019065619,5,4,PF,5,17,32,1,6,6,0,1,4,3.099999905,3.099999905,25,0,0,0,Maronite Chr.,0,0,March 14 Alliance,,1,0,24.39439011,8.898449898
102,LBN,Lebanon,Finance,27,0,0,0,0,27,2,28,72,-1.037225008,0.105761289,5,4,PF,4,16,32,1,6,6,0,1,5,3.099999905,3.099999905,22,1,4.545454502,0,Maronite Chr.,0,0,March 14 Alliance,,1,0,24.42073059,8.860636711
102,LBN,Lebanon,Finance,28,0,0,0,0,28,-2,27,73,-0.883767784,0.203359425,5,4,PF,2,14,30,1,6,6,0,1,5,3.099999905,3.099999905,22,1,4.545454502,4.545454502,independent,0,0,March 14 Alliance,,1,0,24.44300079,8.821489334
102,LBN,Lebanon,Finance,29,0,0,0,0,28,-3,28,72,-0.96520108,0.008671403,5,4,PF,2,13,30,1,6,6,0,1,5,3.099999905,3.099999905,22,1,4.545454502,4.545454502,independent,0,0,,,1,0,24.45439911,8.783198357
102,LBN,Lebanon,Finance,30,0,0,0,0,28,-3.099998474,28,72,-1.000180006,0.062553108,6,4,PF,3,14,30,1,6,6,0,1,4,3.099999905,3.099999905,,,,4.545454502,Free Patriotic Movement,0,0,,,1,,24.46443939,8.75863266
103,LBR,Liberia,Finance & Development Planning,15,0,0,0,0,,,,,-1.288058996,-0.108685553,6,6,NF,,,,2,0,0,1,0,3,7.800000191,7.800000191,24,4,16.66666603,20.83333397,NPP,,0,NPP,,1,0,21.29718018,6.416716576
103,LBR,Liberia,Finance & Development Planning,16,0,0,0,0,,,,,-1.262588024,-0.312787533,6,6,NF,,,,2,1,0,1,0,3,7.800000191,7.800000191,24,3,12.5,16.66666603,NPP,,0,NPP,,1,0,21.33004951,6.419556141
103,LBR,Liberia,Finance & Development Planning,18,0,0,0,0,22,,,,-1.204035997,-0.282313943,4,4,PF,,,,1,5,3,1,0,3,12.5,5.300000191,19,3,15.78947353,15.78947353,,,0,,,,0,21.00270081,6.053779125
103,LBR,Liberia,Finance & Development Planning,19,1,1,1,0,,,22,78,-0.718834996,-0.29081595,3,4,PF,9,23,33,1,6,5,1,1,6,12.5,12.5,24,6,25,15.78947353,UP,0,0,UP,NDPL,0,1,21.04136086,6.070031166
103,LBR,Liberia,Finance & Development Planning,20,1,0,,1,21,,,,-0.45779559,-0.672620476,3,4,PF,9,24,33,1,6,6,1,1,6,12.5,12.5,24,6,25,25,UP,0,0,UP,NDPL,0,1,21.10577011,6.10449791
103,LBR,Liberia,Finance & Development Planning,21,1,0,,1,24,,21,79,-0.737542689,-0.830263406,3,4,PF,9,25,34,1,6,6,1,1,6,12.5,12.5,24,6,25,25,UP,0,0,UP,NDPL,0,1,21.19000053,6.152207851
103,LBR,Liberia,Finance & Development Planning,22,0,0,0,1,31,,24,76,-0.589855909,-0.525045335,3,4,PF,9,25,34,1,6,6,1,1,6,12.5,12.5,25,7,28,25,UP,0,0,UP,NDPL,0,0,21.27004051,6.192065716
103,LBR,Liberia,Finance & Development Planning,23,0,0,0,0,33,,31,69,-0.561761022,-0.726032138,3,4,PF,8,24,34,1,6,6,1,1,6,12.5,12.5,25,7,28,28,UP,0,0,UP,NDPL,0,0,21.33037949,6.211881161
103,LBR,Liberia,Finance & Development Planning,24,0,0,0,0,31.89999962,-11,33,67,-0.671187818,-0.642274975,3,4,PF,8,24,34,1,6,6,1,1,6,9.600000381,12.5,23,6,26.08695602,28,UP,0,0,UP,NDPL,0,0,21.38581085,6.229489326
103,LBR,Liberia,Finance & Development Planning,25,0,0,0,0,41,,31.89999962,68.09999847,-0.598492324,-0.047647178,3,4,PF,9,26,34,1,6,6,1,0,6,11,9.600000381,22,6,27.27272797,26.08695602,UP,0,0,UP,,1,0,21.45482063,6.264609337
103,LBR,Liberia,Finance & Development Planning,26,0,0,0,0,38,-20,41,59,-0.710570574,0.140696734,3,4,PF,9,26,34,1,6,6,1,0,6,11,11,21,7,33.33333206,27.27272797,UP,0,0,UP,,1,0,21.53268051,6.312026024
103,LBR,Liberia,Finance & Development Planning,27,0,0,0,0,37,-14,38,62,-0.771458089,-0.026972115,3,4,PF,9,26,33,1,6,6,1,0,6,11,11,20,7,35,33.33333206,UP,0,0,UP,,1,0,21.61285973,6.364266396
103,LBR,Liberia,Finance & Development Planning,28,0,0,0,0,37,-6,37,63,-0.645438671,0.18160218,3,4,PF,9,26,30,1,6,6,1,0,6,11,11,20,7,35,35,UP,0,0,UP,,1,0,21.65809059,6.383133411
103,LBR,Liberia,Finance & Development Planning,29,0,0,0,0,37,-4,37,63,-0.721615374,0.083677649,3,4,PF,9,28,33,1,6,6,1,0,6,11,11,20,7,35,35,UP,0,0,UP,,1,0,21.66157913,6.360946655
103,LBR,Liberia,Finance & Development Planning,30,0,0,0,0,31,-5.099998474,37,63,-0.662816823,0.050427556,3,3,PF,9,28,34,1,6,6,1,0,6,9.899999619,11,,,,35,UP,0,0,UP,,1,,21.65352058,6.32747364
104,LBY,Libya,Finance (Interior),15,0,0,0,0,,,,,-0.950306475,0.0368779,7,7,NF,,,,2,-7,-7,1,0,0,,,10,0,0,0,independent,,,Appointees,,1,0,24.58612061,9.08413887
104,LBY,Libya,Finance (Interior),16,0,0,0,0,21,,,,-0.884708405,0.060800046,7,7,NF,,,,2,-7,-7,1,0,0,,,11,0,0,0,independent,,,Appointees,,1,0,24.57241058,9.054521561
104,LBY,Libya,Finance (Interior),17,0,0,0,0,25,,21,79,-0.908296704,-0.022367477,7,7,NF,,,,2,-7,-7,1,0,0,,,10,0,0,0,independent,,,Appointees,,1,0,24.62877083,9.094857216
104,LBY,Libya,Finance (Interior),18,0,0,0,0,25,,25,75,-0.962460101,0.021097124,7,7,NF,,,,2,-7,-7,1,0,0,4.699999809,,16,0,0,0,independent,,,Appointees,,1,0,24.71178055,9.161931038
104,LBY,Libya,Finance (Interior),19,0,0,0,0,27,,25,75,-1.084066987,0.095136822,7,7,NF,0,1,6,2,-7,-7,1,0,0,7.699999809,4.699999809,22,1,4.545454502,0,independent,,,Appointees,,1,0,24.78969002,9.224246979
104,LBY,Libya,Finance (Interior),20,0,0,0,0,25,,27,73,-1.04578805,0.17525211,7,7,NF,0,1,7,2,-7,-7,1,0,0,7.699999809,7.699999809,22,0,0,4.545454502,independent,,,Appointees,,1,0,24.87726974,9.296585083
104,LBY,Libya,Finance (Interior),21,0,0,0,0,26,,25,75,-0.953151405,0.095481575,7,7,NF,0,1,7,2,-7,-7,1,0,0,7.699999809,7.699999809,20,0,0,0,independent,,,Appointees,,1,0,24.9395504,9.343904495
104,LBY,Libya,Finance (Interior),22,0,0,0,0,25,-5,26,74,-1.207996011,0.068443,7,7,NF,0,1,7,2,-7,-7,1,0,0,7.699999809,7.699999809,14,0,0,0,independent,,,Appointees,,1,0,24.98350906,9.373469353
104,LBY,Libya,Finance (Interior),23,0,0,0,0,22,0,25,75,-1.28826797,0.299699307,7,7,NF,0,1,7,2,-7,-7,1,0,0,7.699999809,7.699999809,14,0,0,0,independent,,,Appointees,,1,0,24.99270058,9.36951828
104,LBY,Libya,Finance (Interior),24,0,0,0,0,20.10000038,3,22,78,-1.301970005,0.325807869,7,6,NF,0,1,7,2,0,-7,0,0,0,7.699999809,7.699999809,14,0,0,0,independent,,,Appointees,,1,0,25.01322937,9.378713608
104,LBY,Libya,Finance (Interior),25,0,0,0,0,21,6.900001526,20.10000038,79.90000153,-1.363767982,0.217903018,4,5,PF,0,3,14,1,0,0,0,0,3,16.5,7.699999809,29,2,6.896551609,0,independent,,,Appointees,,1,0,24.55294037,8.909254074
104,LBY,Libya,Finance (Interior),26,0,0,0,0,15,4,21,79,-1.481793046,0.317979932,4,5,PF,9,22,21,1,0,0,0,0,5,16.5,16.5,34,2,5.882352829,6.896551609,independent,,,Appointees,,1,0,24.46945953,8.818719864
104,LBY,Libya,Finance (Interior),27,0,0,0,0,18,11,15,85,-1.564978004,0.528641641,6,6,NF,9,21,20,2,0,0,0,0,0,16,16.5,30,1,3.333333254,5.882352829,independent,,,Appointees,,1,0,24.7976799,9.14113903
104,LBY,Libya,Finance (Interior),28,0,0,0,0,16,7,18,82,-1.616930962,0.356981993,6,6,NF,5,8,15,2,0,0,0,0,0,16,16,2,0,0,3.333333254,independent,,,Individual candidates,,1,,24.58736992,8.924798012
104,LBY,Libya,Finance (Interior),29,0,0,0,0,14,6,16,84,-1.626685977,0.328662992,7,6,NF,4,6,14,2,0,0,0,0,0,16,16,2,0,0,0,independent,,,Individual candidates,,1,,24.40374947,8.733491898
104,LBY,Libya,Finance (Interior),30,0,0,0,0,17,6.099998474,14,86,-1.591506958,0.324715972,7,6,NF,1,3,10,2,0,0,0,0,0,16,16,,,,0,independent,,,Individual candidates,,1,,24.3431797,8.662794113
105,LCA,Saint Lucia,Finance,20,0,0,0,0,68,,,,1.064785004,-0.64041546,1,1,F,12,38,53,0,,,0,1,,11.10000038,0,,,,,UWP,1,1,UWP,,1,,20.97168922,8.961654663
105,LCA,Saint Lucia,Finance,21,0,0,0,0,71,,68,32,1.159736037,-0.743459702,1,1,F,12,39,53,0,,,0,1,,11.10000038,11.10000038,,,,,UWP,1,1,UWP,,1,,21.01198006,8.989189148
105,LCA,Saint Lucia,Finance,22,0,0,0,0,70,,71,29,1.218976021,-0.836182147,1,1,F,12,39,53,0,,,0,1,,11.10000038,11.10000038,,,,,UWP,1,1,UWP,,1,,21.04649925,9.009902954
105,LCA,Saint Lucia,Finance,24,0,0,0,0,70.19999695,,,,1.207378983,-0.08218503,1,1,F,12,39,53,0,,,0,1,,16.70000076,11.10000038,,,,,UWP,1,1,UWP,,1,,21.05764961,8.995736122
105,LCA,Saint Lucia,Finance,25,0,0,0,0,71,,70.19999695,29.80000305,1.012583017,-0.154042959,1,1,F,12,39,53,0,,,0,1,,16.70000076,16.70000076,,,,,SLP,1,1,SLP,,1,,21.07945061,9.007976532
105,LCA,Saint Lucia,Finance,26,0,0,0,0,71,-3,71,29,1.042830944,0.052201987,1,1,F,12,39,54,0,,,0,1,,16.70000076,16.70000076,,,,,SLP,1,1,SLP,,1,,21.09828949,9.019514084
105,LCA,Saint Lucia,Finance,27,0,0,0,0,,0,71,29,0.414502889,0.116905093,1,1,F,12,39,53,0,,,0,1,,16.70000076,16.70000076,,,,,SLP,1,1,SLP,,1,,21.08687973,9.002526283
105,LCA,Saint Lucia,Finance,29,0,0,0,0,60,,,,0.630557477,0.583799124,1,1,F,12,39,53,0,,,0,1,,16.70000076,16.70000076,,,,,SLP,1,1,SLP,,1,,21.09137917,8.997853279
105,LCA,Saint Lucia,Finance,30,0,0,0,0,55,10.19999695,60,40,0.586873889,0.576821506,1,1,F,12,39,53,0,,,0,1,,16.70000076,16.70000076,,,,,UWP,1,1,UWP,,1,,21.10803032,9.009689331
107,LKA,Sri Lanka,Finance,15,0,0,0,1,37,,,,-0.183591798,0.126755897,3,4,PF,,,,1,6,6,1,1,6,4.400000095,4.400000095,25,2,8,10.71428585,PA,0,0,PA,EPDP,0,0,24.24979973,7.498066902
107,LKA,Sri Lanka,Finance,16,0,0,0,0,34,,37,63,-0.226230204,0.081494195,3,3,PF,,,,1,5,6,1,1,6,4.400000095,4.400000095,26,2,7.692307472,8,PA,0,0,PA,EPDP,0,0,24.26144981,7.502191544
107,LKA,Sri Lanka,Finance,17,0,0,0,0,35,,34,66,-0.145818099,0.0785743,3,3,PF,,,,1,5,5,1,1,6,4.900000095,4.400000095,35,4,11.4285717,7.692307472,PA,0,0,PA,EPDP,0,0,24.3097496,7.542294979
107,LKA,Sri Lanka,Finance,18,0,0,0,0,32,,35,65,-0.3397865,-0.019509152,3,3,PF,,,,1,5,5,1,1,5,4.900000095,4.900000095,36,4,11.11111069,11.4285717,PA,0,0,UPFA,,1,0,24.3651104,7.589213371
107,LKA,Sri Lanka,Finance,19,0,0,0,0,31,,32,68,-0.200084195,0.156787902,4,4,PF,8,24,35,1,6,5,1,1,3,4.900000095,4.900000095,28,2,7.142857075,11.11111069,UPFA,0,0,UPFA,,1,0,24.42189026,7.637718201
107,LKA,Sri Lanka,Finance,20,0,0,0,0,32,,31,69,-0.152948201,0.016788997,4,4,PF,8,23,33,1,6,6,1,1,3,5.800000191,4.900000095,53,3,5.660377502,7.142857075,UPFA,0,0,UPFA,,1,0,24.48911095,7.697032452
107,LKA,Sri Lanka,Finance,21,0,0,0,0,32,5,32,68,-0.225210905,-0.030643597,4,4,PF,8,21,31,1,6,6,1,1,3,5.800000191,5.800000191,53,3,5.660377502,5.660377502,UPFA,0,0,UPFA,,1,0,24.55892944,7.759311676
107,LKA,Sri Lanka,Finance,22,0,0,0,0,31,2,32,68,-0.397427797,-0.001019299,4,4,PF,8,21,31,1,5,6,1,1,3,5.800000191,5.800000191,53,3,5.660377502,5.660377502,UPFA,0,0,UPFA,,1,0,24.62071037,7.813831329
107,LKA,Sri Lanka,Finance,23,0,0,0,0,32,4,31,69,-0.421347886,0.251609698,5,4,PF,8,22,30,1,3,5,1,1,3,5.300000191,5.800000191,38,2,5.263157845,5.660377502,UPFA,0,0,UPFA,,1,0,24.66699982,7.853075981
107,LKA,Sri Lanka,Finance,24,0,0,0,0,33,0,32,68,-0.393271297,0.081561386,5,4,PF,6,17,28,1,3,3,1,1,4,5.800000191,5.300000191,39,2,5.128205299,5.263157845,UPFA,1,1,UPFA,,1,0,24.72294044,7.902117729
107,LKA,Sri Lanka,Finance,25,0,0,0,0,40,-2,33,67,-0.236788303,0.193187102,5,4,PF,6,17,28,1,3,3,1,1,3,5.800000191,5.800000191,61,3,4.918032646,5.128205299,UPFA,1,1,UPFA,,1,0,24.80183983,7.974232197
107,LKA,Sri Lanka,Finance,26,0,0,0,0,37,-8,40,60,-0.214864999,0.083840102,5,4,PF,6,16,27,1,3,3,1,1,4,5.800000191,5.800000191,66,3,4.545454502,4.918032646,UPFA,1,1,UPFA,,1,0,24.88595009,8.054322243
107,LKA,Sri Lanka,Finance,27,0,0,0,0,38,-5,37,63,-0.343856692,-0.010345906,5,5,PF,6,16,26,1,3,3,1,1,4,5.800000191,5.800000191,67,3,4.477612019,4.545454502,UPFA,1,1,UPFA,,1,0,24.94639969,8.11022377
107,LKA,Sri Lanka,Finance,28,0,0,0,0,37,-7,38,62,-0.344155401,-0.053571105,4,4,PF,6,16,25,1,6,3,1,1,5,4.900000095,5.800000191,35,2,5.714285851,4.477612019,UPFA,1,1,UPFA,,1,0,24.98730087,8.142560959
107,LKA,Sri Lanka,Finance,29,0,0,0,0,36,-5,37,63,-0.310729414,-0.077192485,3,4,PF,8,23,32,1,6,6,1,1,6,5.800000191,4.900000095,46,2,4.347826004,5.714285851,UNP,0,0,UNP,UPFA,0,0,25.03594017,8.18193531
107,LKA,Sri Lanka,Finance,30,0,0,0,0,38,-3,36,64,-0.45185551,-0.082541883,3,4,PF,8,24,32,1,6,6,1,1,6,5.800000191,5.800000191,,,,4.347826004,UNP,0,0,UNP,UPFA,0,,25.08231926,8.218187332
108,LSO,Lesotho,Finance,15,0,0,0,0,,,,,-0.093179502,0.135004002,2,3,F,,,,0,8,6,0,0,4,11.69999981,3.799999952,17,2,11.76470566,6.25,LCD,0,0,LCD,,1,0,21.23884964,6.713200092
108,LSO,Lesotho,Finance,16,0,0,0,0,,,,,-0.170642003,0.156709852,2,3,F,,,,0,8,8,0,0,6,11.69999981,11.69999981,18,4,22.22222137,11.76470566,LCD,1,1,LCD,,1,0,21.25995064,6.73503685
108,LSO,Lesotho,Finance,17,0,0,0,0,,,,,-0.098918401,0.211157802,2,3,F,,,,0,8,8,0,0,6,11.69999981,11.69999981,17,4,23.52941132,22.22222137,LCD,1,1,LCD,,1,0,21.28585052,6.765227318
108,LSO,Lesotho,Finance,18,0,0,0,0,34,,,,0.0216869,0.117306951,2,3,F,,,,0,8,8,0,0,6,11.69999981,11.69999981,17,5,29.41176414,23.52941132,LCD,1,1,LCD,,1,0,21.31653976,6.801832199
108,LSO,Lesotho,Finance,19,0,0,0,0,32,,34,66,0.0021442,-0.0254256,2,3,F,10,31,43,0,8,8,0,0,6,11.69999981,11.69999981,18,5,27.77777863,29.41176414,LCD,1,1,LCD,,1,0,21.34197044,6.832798958
108,LSO,Lesotho,Finance,20,0,0,0,0,33,,32,68,-0.068846598,-0.050603301,2,3,F,9,30,43,0,8,8,0,0,6,23.5,11.69999981,17,5,29.41176414,27.77777863,LCD,1,1,LCD,,1,0,21.37972069,6.874555588
108,LSO,Lesotho,Finance,21,0,0,0,0,32,,33,67,0.049708098,-0.024332904,2,3,F,9,30,41,0,8,8,0,0,6,25,23.5,19,6,31.57894707,29.41176414,LCD,1,1,LCD,,1,0,21.4240303,6.921177864
108,LSO,Lesotho,Finance,22,0,0,0,0,33,,32,68,0.155915499,-0.220350101,3,3,PF,9,30,41,1,8,8,0,0,6,24.20000076,25,19,6,31.57894707,31.57894707,LCD,1,1,LCD,,1,0,21.48023987,6.978094578
108,LSO,Lesotho,Finance,23,0,0,0,0,35,,33,67,0.168570295,-0.2548339,3,3,PF,9,29,41,1,8,8,0,0,5,24.20000076,24.20000076,19,6,31.57894707,31.57894707,LCD,1,1,LCD,,1,0,21.52350998,7.020555019
108,LSO,Lesotho,Finance,24,0,0,0,0,35.20000076,-1,35,65,0.151320994,-0.146883395,3,3,PF,9,29,41,1,8,8,0,0,6,24.20000076,24.20000076,19,6,31.57894707,31.57894707,LCD,1,1,LCD,,1,0,21.56533051,7.060247421
108,LSO,Lesotho,Finance,25,0,0,0,0,45,-3.199996948,35.20000076,64.80000305,0.121429697,-0.149176794,2,3,F,9,28,41,0,8,8,0,1,7,26.70000076,24.20000076,20,4,20,31.57894707,LCD,1,1,LCD,,1,0,21.62858009,7.120082378
108,LSO,Lesotho,Finance,26,0,0,0,0,49,-12,45,55,0.275596112,-0.190276295,2,3,F,10,31,41,0,8,8,0,1,6,26.70000076,26.70000076,23,5,21.73913002,20,ABC,0,0,ABC,,1,0,21.68934059,7.176002026
108,LSO,Lesotho,Finance,27,0,0,0,0,49,-17,49,51,0.190519899,-0.225888014,2,3,F,10,31,41,0,8,8,0,0,6,26.70000076,26.70000076,23,5,21.73913002,21.73913002,ABC,0,0,ABC,,1,0,21.72867012,7.209195137
108,LSO,Lesotho,Finance,28,1,1,1,0,44,-16,49,51,0.062536798,-0.0346044,3,3,PF,10,30,41,1,8,8,0,1,6,25,26.70000076,23,5,21.73913002,21.73913002,ABC,0,0,ABC,,1,0,21.7532196,7.226741314
108,LSO,Lesotho,Finance,29,1,0,,1,39,-9,44,56,-0.022526201,0.106033497,3,3,PF,10,28,39,1,8,8,0,1,6,25,25,25,6,24,21.73913002,DC,0,0,DC,LCD,0,1,21.78051949,7.246576786
108,LSO,Lesotho,Finance,30,1,0,,1,42,-3.800003052,39,61,-0.030946501,0.173847195,3,3,PF,10,27,37,1,8,8,0,1,5,22.10000038,25,,,,24,DC,0,0,DC,LCD,0,,21.80975914,7.268157959
109,LTU,Lithuania,Finance,12,0,0,0,0,38,,,,,,1,2,F,,,,0,10,10,1,1,8,17.5,17.5,16,1,6.25,6.25,independent,0,0,TS,LKDP/List,0,0,23.84903908,8.763152122
109,LTU,Lithuania,Finance,13,0,0,0,0,41,,38,62,0.357432902,,1,2,F,,,,0,10,10,1,1,8,10.60000038,17.5,16,1,6.25,6.25,independent,0,0,TS,LKDP/List,0,0,23.87935066,8.800623894
109,LTU,Lithuania,Finance,14,1,1,1,0,48,,41,59,,,1,2,F,,,,0,10,10,1,1,8,10.60000038,10.60000038,14,1,7.142857075,6.25,independent,0,0,LLU,NU-SL,0,0,23.8924408,8.820782661
109,LTU,Lithuania,Finance,15,1,0,,1,48,,48,52,0.202133298,0.141219586,1,2,F,,,,0,10,10,1,1,8,10.60000038,10.60000038,15,3,20,7.142857075,independent,0,0,LLU,NU-SL,0,1,23.94284058,8.878822327
109,LTU,Lithuania,Finance,16,1,0,,1,47,,48,52,0.378916413,0.168319002,1,2,F,,,,0,10,10,1,1,8,10.60000038,10.60000038,15,3,20,20,independent,0,0,LLU,NU-SL,0,1,24.00716019,8.951268196
109,LTU,Lithuania,Finance,17,1,0,,1,46,,47,53,0.428587407,-0.0590145,2,2,F,,,,0,10,10,1,1,8,22,10.60000038,15,2,13.33333302,20,LLDP,0,0,LLDP,,1,0,24.0899601,9.042150497
